@logo      B&M-General Particle Tracer
numderivs           0
cputime     6.000e+00
position    3.850e-01
            x           y           z         rxy          Bx          By          Bz           G           t           m           q      nmacro      rmacro          ID 
  -3.412e-08 -1.367e-08  3.850e-01  3.675e-08 -7.041e-03  1.499e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.900e+01 
   1.060e-09 -4.762e-10  3.850e-01  1.162e-09  4.502e-04 -1.388e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.000e+01 
   1.571e-08 -1.299e-08  3.850e-01  2.038e-08  2.199e-03 -4.966e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.100e+01 
   1.209e-09  9.967e-09  3.850e-01  1.004e-08  2.342e-03  3.211e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.200e+01 
  -3.020e-08 -1.015e-08  3.850e-01  3.186e-08 -6.538e-03  7.014e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.300e+01 
   4.867e-10 -4.637e-09  3.850e-01  4.663e-09  2.683e-03 -1.319e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.400e+01 
   1.502e-08  1.584e-08  3.850e-01  2.183e-08 -3.949e-04  6.006e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.500e+01 
  -1.215e-08  3.888e-09  3.850e-01  1.276e-08 -3.948e-03 -2.642e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.600e+01 
  -5.324e-09  5.869e-09  3.850e-01  7.924e-09  6.850e-03  1.697e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.700e+01 
   4.938e-10 -1.660e-09  3.850e-01  1.732e-09 -1.631e-03  1.694e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.800e+01 
   5.675e-09  3.055e-09  3.850e-01  6.445e-09 -1.586e-03 -5.500e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  8.900e+01 
   8.362e-09 -1.032e-08  3.850e-01  1.328e-08  2.649e-03 -3.493e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.000e+01 
   1.356e-08  3.477e-08  3.850e-01  3.732e-08  2.654e-03  6.295e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.100e+01 
  -8.003e-09 -1.294e-09  3.850e-01  8.107e-09 -3.490e-03 -4.399e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.200e+01 
   7.983e-10 -1.652e-08  3.850e-01  1.654e-08  6.132e-03 -1.402e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.300e+01 
   9.535e-09  4.507e-09  3.850e-01  1.055e-08 -1.502e-03  4.867e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.400e+01 
  -2.148e-08  8.350e-09  3.850e-01  2.304e-08 -4.964e-03 -5.343e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.500e+01 
  -3.475e-10  3.914e-10  3.850e-01  5.234e-10  1.005e-03  5.171e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.600e+01 
  -6.843e-09 -8.757e-09  3.850e-01  1.111e-08 -4.495e-03  2.889e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.700e+01 
   5.810e-09  1.650e-10  3.850e-01  5.813e-09 -1.843e-04 -3.856e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.800e+01 
   1.519e-08 -2.761e-08  3.850e-01  3.151e-08  5.013e-03 -4.144e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  9.900e+01 
   2.900e-09  3.909e-09  3.850e-01  4.867e-09  4.694e-04  2.806e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.000e+02 
  -2.557e-08  8.535e-10  3.850e-01  2.558e-08 -5.579e-03 -2.079e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.010e+02 
  -3.719e-09 -3.751e-09  3.850e-01  5.282e-09  4.656e-03  4.357e-05  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.020e+02 
   8.881e-09  1.521e-09  3.850e-01  9.010e-09 -3.551e-03  6.024e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.030e+02 
  -6.159e-11  1.491e-09  3.850e-01  1.492e-09 -1.063e-03 -1.883e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.040e+02 
  -8.366e-10  1.840e-08  3.850e-01  1.841e-08  4.297e-03  3.683e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.050e+02 
  -7.835e-09 -6.077e-09  3.850e-01  9.916e-09 -4.039e-03  1.423e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.060e+02 
   2.373e-08 -1.437e-08  3.850e-01  2.775e-08  1.244e-03 -6.649e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.070e+02 
   5.522e-09 -4.783e-09  3.850e-01  7.305e-09  1.610e-03 -2.988e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.080e+02 
   7.264e-09  2.828e-08  3.850e-01  2.919e-08  3.279e-03  5.310e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.090e+02 
  -1.684e-08 -5.142e-09  3.850e-01  1.761e-08 -5.019e-03  1.480e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.100e+02 
   8.735e-09 -2.910e-08  3.850e-01  3.038e-08  6.721e-03 -2.691e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.110e+02 
   1.267e-09  5.892e-10  3.850e-01  1.397e-09 -2.492e-04  1.708e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.120e+02 
  -1.514e-08  5.534e-09  3.850e-01  1.612e-08 -4.319e-03 -3.402e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.130e+02 
  -3.889e-09  2.875e-09  3.850e-01  4.836e-09  3.866e-03  1.284e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.140e+02 
  -5.188e-09 -9.282e-09  3.850e-01  1.063e-08 -4.951e-03  4.399e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.150e+02 
   2.701e-09  1.510e-09  3.850e-01  3.095e-09 -6.311e-04 -3.064e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.160e+02 
   1.642e-08 -2.318e-08  3.850e-01  2.841e-08  4.048e-03 -4.563e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.170e+02 
   7.068e-09  1.506e-08  3.850e-01  1.664e-08  1.530e-03  4.599e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.180e+02 
  -4.108e-08 -4.079e-09  3.850e-01  4.128e-08 -6.994e-03 -1.430e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.190e+02 
  -1.178e-09 -2.021e-09  3.850e-01  2.339e-09  2.499e-03 -3.672e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.200e+02 
   1.069e-08  4.304e-09  3.850e-01  1.152e-08 -2.133e-03  5.389e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.210e+02 
  -4.644e-09  5.160e-09  3.850e-01  6.942e-09 -2.776e-03 -3.504e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.220e+02 
  -2.626e-09  2.244e-08  3.850e-01  2.260e-08  5.855e-03  3.620e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.230e+02 
  -3.376e-09 -4.704e-09  3.850e-01  5.790e-09 -3.200e-03  1.722e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.240e+02 
   1.774e-08 -6.685e-09  3.850e-01  1.895e-08  1.918e-04 -6.364e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.250e+02 
   6.886e-09 -1.635e-08  3.850e-01  1.775e-08  4.241e-03 -2.981e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.260e+02 
   2.213e-08  3.393e-08  3.850e-01  4.051e-08  6.628e-04  7.337e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.270e+02 
  -1.306e-10  1.592e-11  3.850e-01  1.315e-10 -4.181e-04 -1.949e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.280e+02 
  -4.636e-09 -2.317e-09  3.850e-01  5.183e-09  5.216e-03  4.559e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  1.290e+02 
