@logo      B&M-General Particle Tracer
numderivs           0
cputime     5.000e+00
position    3.850e-01
            x           y           z         rxy          Bx          By          Bz           G           t           m           q      nmacro      rmacro          ID 
  -8.944e-08  2.088e-07  3.850e-01  2.271e-07  5.150e-03 -5.077e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  6.300e+01 
  -1.106e-09 -1.529e-09  3.850e-01  1.887e-09  1.720e-04  6.285e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  6.400e+01 
   1.188e-07 -1.328e-08  3.850e-01  1.196e-07 -5.029e-03 -1.366e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  6.500e+01 
   5.536e-08  3.625e-08  3.850e-01  6.617e-08  3.770e-03 -3.459e-04  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  6.600e+01 
  -1.755e-07  9.201e-08  3.850e-01  1.982e-07 -2.748e-03  5.936e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  6.700e+01 
   2.089e-09 -3.380e-08  3.850e-01  3.386e-08 -1.565e-03 -2.212e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  6.800e+01 
   1.189e-07 -1.063e-07  3.850e-01  1.595e-07  4.868e-03  3.248e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  6.900e+01 
   2.082e-08  9.391e-08  3.850e-01  9.619e-08 -4.091e-03  2.002e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.000e+01 
  -2.112e-07 -7.167e-08  3.850e-01  2.231e-07  4.266e-04 -6.897e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.100e+01 
   9.976e-10  1.721e-08  3.850e-01  1.724e-08  1.664e-03 -1.029e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.200e+01 
  -1.247e-07 -5.833e-08  3.850e-01  1.377e-07  1.167e-04  5.571e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.300e+01 
   6.434e-08 -4.380e-08  3.850e-01  7.784e-08 -3.666e-03 -1.999e-03  6.953e-01  1.391e+00  2.710e-09  9.110e-31  1.602e-19  1.000e+00  0.000e+00  7.400e+01 
